PROVINCIA,DIA,HORA,FERIADO,CAUSA PROBABLE,CLASE FINAL,ZONA,TIPO DE VEHÍCULO 1,SERVICIO 1,EDAD 1,SEXO 1,CONDICIÓN 1,PARTICIPANTE 1
GUAYAS,MIERCOLES,01:37:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,MIERCOLES,06:00:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,MIERCOLES,07:05:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,CAMIONETA,PARTICULAR,-1,MUJER,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,07:08:00,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDA.,CAIDA DE PASAJERO,URBANA,BUS,PUBLICO,50,HOMBRE,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,10:35:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,PERDIDA DE CARRIL,URBANA,NO IDENTIFICADO,PARTICULAR,23,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,MIERCOLES,09:10:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,CAMION,COMERCIAL,58,HOMBRE,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,10:40:00,NO,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENALIZACION EXISTENTE (SEMAFOROS O SENALES MANUALES).,ARROLLAMIENTOS,URBANA,BUS,PUBLICO,48,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,MIERCOLES,13:44:00,NO,CONDUCIR EN SENTIDO CONTRARIO A LA VIA NORMAL DE CIRCULACION.,CHOQUE FRONTAL,URBANA,AUTOMOVIL,COMERCIAL,44,HOMBRE,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,16:20:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,24,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,MIERCOLES,16:15:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,URBANA,MOTOCICLETA,PARTICULAR,19,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,MIERCOLES,07:45:00,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,URBANA,BUS,PUBLICO,59,HOMBRE,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,13:30:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,33,MUJER,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,13:30:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,MIERCOLES,18:10:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,16:40:00,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,MIERCOLES,17:10:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,29,HOMBRE,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,14:50:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE POSTERIOR,URBANA,ESPECIAL,PARTICULAR,41,HOMBRE,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,20:00:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,URBANA,CAMIONETA,PARTICULAR,73,HOMBRE,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,23:15:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,PERDIDA DE CARRIL,URBANA,CAMION,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,MIERCOLES,23:30:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,26,HOMBRE,ILESO,CONDUCTOR
CARCHI,MIERCOLES,20:40:00,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE FRONTAL,URBANA,MOTOCICLETA,PARTICULAR,-1,HOMBRE,NO IDENTIFICADO,CONDUCTOR
SUCUMBIOS,MIERCOLES,10:45:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE POSTERIOR,RURAL,MOTOCICLETA,PARTICULAR,37,HOMBRE,ILESO,CONDUCTOR
TUNGURAHUA,MIERCOLES,13:10:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,URBANA,VEHICULO DEPORTIVO UTILITARIO,PARTICULAR,23,MUJER,ILESO,CONDUCTOR
TUNGURAHUA,MIERCOLES,14:19:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,NO IDENTIFICADO,PARTICULAR,51,MUJER,LESIONADO,PASAJERO
SANTO DOMINGO DE LOS TSACHILAS,MIERCOLES,11:00:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,30,MUJER,LESIONADO,CONDUCTOR
TUNGURAHUA,MIERCOLES,18:00:00,NO,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO A VEHICULOS.,CHOQUE LATERAL,RURAL,CAMIONETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
IMBABURA,MIERCOLES,06:40:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ATROPELLOS,URBANA,AUTOMOVIL,PARTICULAR,49,MUJER,LESIONADO,PEATON
IMBABURA,MIERCOLES,19:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ROZAMIENTOS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
PICHINCHA,MIERCOLES,23:30:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ATROPELLOS,URBANA,AUTOMOVIL,PARTICULAR,31,MUJER,LESIONADO,PEATON
PICHINCHA,MIERCOLES,18:30:00,NO,CONDUCIR EN SENTIDO CONTRARIO A LA VIA NORMAL DE CIRCULACION.,ATROPELLOS,RURAL,CAMION,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
PICHINCHA,MIERCOLES,02:20:00,NO,DANOS MECANICOS PREVISIBLES.,PERDIDA DE CARRIL,URBANA,MOTOCICLETA,PARTICULAR,24,HOMBRE,LESIONADO,PASAJERO
PICHINCHA,MIERCOLES,02:35:00,NO,DANOS MECANICOS PREVISIBLES.,PERDIDA DE CARRIL,URBANA,MOTOCICLETA,PARTICULAR,29,HOMBRE,LESIONADO,CONDUCTOR
PICHINCHA,MIERCOLES,08:05:00,NO,"CASO FORTUITO O FUERZA MAYOR (EXPLOSION DE NEUMATICO NUEVO, DERRUMBE, INUNDACION, CAIDA DE PUENTE, ARBOL, PRESENCIA INTEMPESTIVA E IMPREVISTA DE SEMOVIENTES EN LA VIA, ETC.).",ESTRELLAMIENTOS,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
PICHINCHA,MIERCOLES,08:00:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
PICHINCHA,MIERCOLES,22:39:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
PICHINCHA,MIERCOLES,05:53:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,RURAL,CAMIONETA,PARTICULAR,20,HOMBRE,LESIONADO,PASAJERO
PICHINCHA,MIERCOLES,07:10:00,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,ESTRELLAMIENTOS,URBANA,CAMIONETA,PARTICULAR,29,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,MIERCOLES,20:30:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ATROPELLOS,URBANA,MOTOCICLETA,ESTADO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
LOS RIOS,MIERCOLES,16:21:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,COMERCIAL,34,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,MIERCOLES,07:01:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,COLISION,URBANA,AUTOMOVIL,PARTICULAR,40,MUJER,LESIONADO,PASAJERO
GUAYAS,JUEVES,06:08:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,JUEVES,08:45:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
MANABI,JUEVES,09:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,JUEVES,10:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,JUEVES,12:15:00,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDA.,CAIDA DE PASAJERO,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
AZUAY,JUEVES,12:20:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,VEHICULO DEPORTIVO UTILITARIO,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
AZUAY,JUEVES,10:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
LOS RIOS,JUEVES,21:35:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE CARRIL,RURAL,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
EL ORO,JUEVES,19:53:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,CAMIONETA,COMERCIAL,31,HOMBRE,ILESO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,JUEVES,19:00:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,URBANA,MOTOCICLETA,PARTICULAR,51,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,JUEVES,17:48:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,MOTOCICLETA,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,JUEVES,17:00:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
EL ORO,JUEVES,18:00:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,COLISION,RURAL,CAMION,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
MANABI,JUEVES,22:50:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,JUEVES,00:25:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE POSTERIOR,URBANA,AUTOMOVIL,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,JUEVES,07:20:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ATROPELLOS,URBANA,BUS,PUBLICO,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,JUEVES,07:50:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE POSTERIOR,URBANA,BUS,PUBLICO,41,HOMBRE,ILESO,CONDUCTOR
GUAYAS,JUEVES,09:40:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,27,HOMBRE,ILESO,CONDUCTOR
GUAYAS,JUEVES,09:40:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE POSTERIOR,URBANA,MOTOCICLETA,PARTICULAR,40,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,JUEVES,08:30:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,JUEVES,11:30:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,JUEVES,14:50:00,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,URBANA,FURGONETA,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,JUEVES,10:20:00,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,17,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,JUEVES,14:45:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,VOLCAMIENTOS,URBANA,BUS,PUBLICO,69,HOMBRE,ILESO,CONDUCTOR
GUAYAS,JUEVES,17:50:00,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,24,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,JUEVES,18:20:00,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDA.,CAIDA DE PASAJERO,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,JUEVES,18:25:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,NO IDENTIFICADO,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,JUEVES,18:00:00,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,21,HOMBRE,ILESO,CONDUCTOR
GUAYAS,JUEVES,16:35:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE POSTERIOR,URBANA,CAMION,PARTICULAR,26,HOMBRE,ILESO,CONDUCTOR
GUAYAS,JUEVES,23:30:00,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
IMBABURA,JUEVES,08:45:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,RURAL,NO IDENTIFICADO,PARTICULAR,-1,HOMBRE,LESIONADO,PASAJERO
MANABI,JUEVES,08:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ROZAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
TUNGURAHUA,JUEVES,06:05:00,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,URBANA,CAMIONETA,PARTICULAR,84,HOMBRE,ILESO,CONDUCTOR
TUNGURAHUA,JUEVES,16:05:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,URBANA,VEHICULO DEPORTIVO UTILITARIO,PARTICULAR,73,HOMBRE,ILESO,CONDUCTOR
TUNGURAHUA,JUEVES,20:00:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,AUTOMOVIL,PARTICULAR,37,HOMBRE,ILESO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,JUEVES,10:40:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE FRONTAL,URBANA,CAMIONETA,PARTICULAR,38,HOMBRE,ILESO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,JUEVES,12:30:00,NO,NO CEDER EL DERECHO DE VIA O PREFERENCIA DE PASO AL PEATON.,ATROPELLOS,URBANA,CAMIONETA,ESTADO,84,HOMBRE,LESIONADO,PEATON
IMBABURA,JUEVES,11:30:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ATROPELLOS,URBANA,NO IDENTIFICADO,PARTICULAR,36,MUJER,LESIONADO,PEATON
LOJA,JUEVES,22:15:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,PARTICULAR,38,MUJER,LESIONADO,CONDUCTOR
PICHINCHA,JUEVES,07:00:00,NO,CONDUCIR EN SENTIDO CONTRARIO A LA VIA NORMAL DE CIRCULACION.,CHOQUE LATERAL,URBANA,AUTOMOVIL,ESTADO,37,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,JUEVES,10:45:00,NO,CONDUCIR EN SENTIDO CONTRARIO A LA VIA NORMAL DE CIRCULACION.,ROZAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,33,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,JUEVES,22:40:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
PICHINCHA,JUEVES,07:45:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,AUTOMOVIL,COMERCIAL,31,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,JUEVES,21:05:00,NO,"CASO FORTUITO O FUERZA MAYOR (EXPLOSION DE NEUMATICO NUEVO, DERRUMBE, INUNDACION, CAIDA DE PUENTE, ARBOL, PRESENCIA INTEMPESTIVA E IMPREVISTA DE SEMOVIENTES EN LA VIA, ETC.).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,33,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,JUEVES,21:12:00,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,RURAL,MOTOCICLETA,PARTICULAR,21,HOMBRE,LESIONADO,CONDUCTOR
PICHINCHA,JUEVES,18:50:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,PERDIDA DE CARRIL,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
PICHINCHA,JUEVES,00:20:00,NO,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTROPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,URBANA,FURGONETA,COMERCIAL,43,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,JUEVES,18:15:00,NO,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE FRONTAL,URBANA,MOTOCICLETA,PARTICULAR,26,MUJER,LESIONADO,PASAJERO
PICHINCHA,JUEVES,20:10:00,NO,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,URBANA,BUS,PUBLICO,7,HOMBRE,LESIONADO,PEATON
PICHINCHA,JUEVES,16:40:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,AUTOMOVIL,PARTICULAR,23,MUJER,ILESO,CONDUCTOR
PICHINCHA,JUEVES,06:50:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,FURGONETA,ESTADO,46,MUJER,LESIONADO,PASAJERO
PICHINCHA,JUEVES,17:15:00,NO,CONDUCIR EN SENTIDO CONTRARIO A LA VIA NORMAL DE CIRCULACION.,CHOQUE FRONTAL,URBANA,AUTOMOVIL,PARTICULAR,56,HOMBRE,LESIONADO,CONDUCTOR
PICHINCHA,JUEVES,11:15:00,NO,CONDUCIR VEHICULO SUPERANDO LOS LIMITES MAXIMOS DE VELOCIDAD.,CHOQUE POSTERIOR,URBANA,MOTOCICLETA,ESTADO,34,HOMBRE,LESIONADO,CONDUCTOR
